Month:Day:Hr:Min:Sec:MSec,Packet number,Element 1, Element 2, Element 3, Element 4
9:30:16:9:15:770,65192,-0.19915,-0.880764,-0.387253,-0.1860889
9:30:16:9:15:829,65199,-0.1993324,-0.8808833,-0.3869466,-0.1859663
9:30:16:9:15:888,65206,-0.1993311,-0.8809386,-0.386822,-0.1859651
9:30:16:9:15:948,65214,-0.1993954,-0.8810139,-0.3866452,-0.1859071
9:30:16:9:16:17,65222,-0.1994536,-0.8811237,-0.3863957,-0.1858434
9:30:16:9:16:135,65236,-0.1995128,-0.8812985,-0.3860258,-0.1857196
9:30:16:9:16:195,65243,-0.1995748,-0.8813636,-0.3858445,-0.1857205
9:30:16:9:16:255,65250,-0.1996329,-0.8814731,-0.3855949,-0.1856568
9:30:16:9:16:313,65256,-0.1997605,-0.8815582,-0.3853613,-0.1856008
9:30:16:9:16:373,65263,-0.1997005,-0.8816239,-0.3852413,-0.1856018
9:30:16:9:16:432,65270,-0.1996967,-0.8816683,-0.3851729,-0.1855373
9:30:16:9:16:491,65277,-0.1997548,-0.8817776,-0.3849232,-0.1854736
9:30:16:9:16:550,65285,-0.1999418,-0.8819166,-0.3845645,-0.1853551
9:30:16:9:16:610,65292,-0.2000692,-0.8820014,-0.3843307,-0.185299
9:30:16:9:16:669,65299,-0.2000046,-0.8820464,-0.3842627,-0.1852957
9:30:16:9:16:728,65307,-0.1999994,-0.8821456,-0.3840696,-0.1852298
9:30:16:9:16:788,65314,-0.2001862,-0.8822842,-0.3837107,-0.1851112
9:30:16:9:16:857,65322,-0.2001895,-0.8823597,-0.3835338,-0.1851143
9:30:16:9:16:916,65328,-0.2003061,-0.8824578,-0.3832793,-0.1850482
9:30:16:9:16:975,65335,-0.200189,-0.8824794,-0.3832886,-0.1850527
9:30:16:9:17:35,65342,-0.200129,-0.8825449,-0.3831685,-0.1850537
9:30:16:9:17:94,65349,-0.2001884,-0.8825988,-0.3830433,-0.1849911
9:30:16:9:17:153,65357,-0.2000628,-0.8826445,-0.3829757,-0.185049
9:30:16:9:17:213,65364,-0.2003737,-0.8827918,-0.3825594,-0.1848712
9:30:16:9:17:272,65371,-0.2004317,-0.8829002,-0.3823093,-0.1848073
9:30:16:9:17:331,65378,-0.2004935,-0.8829648,-0.3821278,-0.184808
9:30:16:9:17:390,65385,-0.2004882,-0.8830634,-0.3819345,-0.184742
9:30:16:9:17:450,65392,-0.2004936,-0.8831485,-0.3817618,-0.1846861
9:30:16:9:17:509,65399,-0.2006187,-0.8832226,-0.3815233,-0.1846888
9:30:16:9:17:568,65407,-0.2008006,-0.8833397,-0.381216,-0.1845657
9:30:16:9:17:628,65412,-0.2006704,-0.8833647,-0.3812005,-0.1846192
9:30:16:9:17:697,65420,-0.2009117,-0.8835353,-0.3807679,-0.1844335
9:30:16:9:17:756,65428,-0.2010436,-0.8836396,-0.3804814,-0.1843815
9:30:16:9:17:815,65435,-0.2009788,-0.8836843,-0.3804133,-0.1843781
9:30:16:9:17:875,65442,-0.2009842,-0.8837692,-0.3802405,-0.184322
9:30:16:9:18:52,65461,-0.2010459,-0.884016,-0.3796923,-0.1842005
9:30:16:9:18:112,65468,-0.2012277,-0.8841324,-0.3793847,-0.1840773
9:30:16:9:18:171,65476,-0.2011676,-0.8841975,-0.3792644,-0.1840781
9:30:16:9:18:230,65483,-0.2011591,-0.8842214,-0.3791874,-0.1841314
9:30:16:9:18:290,65490,-0.201099,-0.8842865,-0.3790671,-0.1841323
9:30:16:9:18:349,65498,-0.2010389,-0.8843516,-0.3789468,-0.1841331
9:30:16:9:18:408,65505,-0.2009742,-0.8843961,-0.3788787,-0.1841297
9:30:16:9:18:468,65512,-0.2012823,-0.8845314,-0.3784571,-0.1840104
9:30:16:9:18:537,65521,-0.2014687,-0.8846678,-0.3780971,-0.1838913
9:30:16:9:18:596,65528,-0.2013453,-0.8847231,-0.3780336,-0.1838901
9:30:16:9:18:655,65535,-0.2013506,-0.8848076,-0.3778605,-0.1838339
9:30:16:9:18:715,65542,-0.2014014,-0.8848844,-0.3776581,-0.1838245
9:30:16:9:18:774,65550,-0.2013521,-0.8849361,-0.3775581,-0.1838353
9:30:16:9:18:833,65557,-0.2012873,-0.8849806,-0.37749,-0.1838318
9:30:16:9:18:893,65564,-0.2012225,-0.885025,-0.3774219,-0.1838284
9:30:16:9:18:952,65572,-0.2012232,-0.885089,-0.3773011,-0.183768
9:30:16:9:19:11,65579,-0.2012848,-0.8851525,-0.377119,-0.1837685
9:30:16:9:19:70,65586,-0.2013486,-0.8852258,-0.3769412,-0.18371
9:30:16:9:19:130,65594,-0.2013516,-0.8853,-0.3767637,-0.1837127
9:30:16:9:19:189,65601,-0.2012868,-0.8853445,-0.3766956,-0.1837093
9:30:16:9:19:248,65608,-0.2011634,-0.8853999,-0.3766322,-0.1837081
9:30:16:9:19:308,65615,-0.201345,-0.8855152,-0.3763241,-0.1835846
9:30:16:9:19:377,65624,-0.2012848,-0.8855799,-0.3762036,-0.1835854
9:30:16:9:19:436,65631,-0.2013463,-0.8856431,-0.3760215,-0.1835859
9:30:16:9:19:495,65638,-0.2014055,-0.8856959,-0.3758959,-0.1835231
9:30:16:9:19:555,65646,-0.2012799,-0.8857412,-0.3758282,-0.1835809
9:30:16:9:19:614,65653,-0.2011627,-0.885763,-0.3758374,-0.1835854
9:30:16:9:19:673,65660,-0.2011002,-0.8858173,-0.3757735,-0.183523
9:30:16:9:19:733,65668,-0.2012162,-0.885913,-0.3755182,-0.1834565
9:30:16:9:19:792,65675,-0.2012255,-0.8859536,-0.3754134,-0.1834649
9:30:16:9:19:851,65682,-0.2011629,-0.8860077,-0.3753494,-0.1834024
9:30:16:9:19:911,65689,-0.2011612,-0.8860615,-0.3752243,-0.1834009
9:30:16:9:19:970,65697,-0.201225,-0.8861344,-0.3750462,-0.1833424
9:30:16:9:20:29,65704,-0.2014064,-0.8862492,-0.374738,-0.1832188
9:30:16:9:20:88,65711,-0.2013479,-0.8862602,-0.3747426,-0.1832211
9:30:16:9:20:148,65719,-0.2013508,-0.8863341,-0.3745649,-0.1832237
9:30:16:9:20:217,65727,-0.2014036,-0.88642,-0.3743666,-0.1831552
9:30:16:9:20:276,65734,-0.2012842,-0.8864319,-0.3743716,-0.1832187
9:30:16:9:20:335,65742,-0.2012825,-0.8864855,-0.3742464,-0.1832172
9:30:16:9:20:395,65748,-0.2013417,-0.886538,-0.3741207,-0.1831544
9:30:16:9:20:454,65755,-0.2012291,-0.8865801,-0.3740775,-0.1831631
9:30:16:9:20:513,65762,-0.2012228,-0.8866133,-0.3740047,-0.1831573
9:30:16:9:20:572,65770,-0.2012843,-0.8866763,-0.3738224,-0.1831577
9:30:16:9:20:632,65777,-0.2014002,-0.8867713,-0.3735669,-0.1830911
9:30:16:9:20:691,65784,-0.2014639,-0.886844,-0.3733887,-0.1830325
9:30:16:9:20:750,65792,-0.2015316,-0.8868735,-0.3732791,-0.1830386
9:30:16:9:20:810,65799,-0.2014014,-0.8868984,-0.3732639,-0.1830922
9:30:16:9:20:869,65806,-0.2014082,-0.8869285,-0.3732155,-0.1830373
9:30:16:9:20:928,65814,-0.2012825,-0.8869736,-0.3731478,-0.1830951
9:30:16:9:20:988,65821,-0.2014679,-0.8870447,-0.3729079,-0.1830361
9:30:16:9:21:116,65833,-0.201889,-0.8872619,-0.3722253,-0.1829085
9:30:16:9:21:175,65840,-0.2018351,-0.887293,-0.3721772,-0.1829149
9:30:16:9:21:235,65847,-0.2018987,-0.8873654,-0.3719989,-0.1828562
9:30:16:9:21:294,65854,-0.2021366,-0.8875213,-0.3715603,-0.1827286
9:30:16:9:21:353,65862,-0.202444,-0.887653,-0.3711371,-0.1826085
9:30:16:9:21:412,65869,-0.202379,-0.887697,-0.3710689,-0.182605
9:30:16:9:21:472,65876,-0.2023187,-0.8877611,-0.3709482,-0.1826056
9:30:16:9:21:531,65884,-0.2023237,-0.8878442,-0.3707743,-0.1825491
9:30:16:9:21:590,65891,-0.2025048,-0.8879573,-0.3704654,-0.1824252
9:30:16:9:21:650,65898,-0.2023791,-0.8880023,-0.3703977,-0.182483
9:30:16:9:21:709,65905,-0.202508,-0.8880934,-0.370166,-0.182367
9:30:16:9:21:768,65913,-0.2024431,-0.8881373,-0.3700979,-0.1823635
9:30:16:9:21:827,65920,-0.2023283,-0.8881694,-0.3700503,-0.1824312
9:30:16:9:21:896,65928,-0.2023242,-0.8882122,-0.3699816,-0.1823664
9:30:16:9:21:956,65936,-0.2022638,-0.8882762,-0.3698608,-0.182367
9:30:16:9:22:15,65943,-0.2023228,-0.8883281,-0.3697349,-0.1823041
9:30:16:9:22:74,65950,-0.2025083,-0.8884609,-0.3693732,-0.1821842
9:30:16:9:22:134,65958,-0.2023803,-0.8884957,-0.3693623,-0.1821788
9:30:16:9:22:193,65965,-0.2023848,-0.8885157,-0.3693095,-0.182183
9:30:16:9:22:252,65972,-0.2022591,-0.8885607,-0.3692418,-0.1822407
9:30:16:9:22:312,65979,-0.202318,-0.8886124,-0.3691159,-0.1821778
9:30:16:9:22:371,65987,-0.2025035,-0.888745,-0.3687541,-0.1820578
9:30:16:9:22:430,65994,-0.2026277,-0.8888156,-0.368575,-0.1819377
9:30:16:9:22:490,66001,-0.2028132,-0.8889479,-0.368213,-0.1818178
9:30:16:9:22:549,66009,-0.2029287,-0.8890411,-0.367957,-0.1817508
9:30:16:9:22:608,66016,-0.2028725,-0.8890623,-0.3679047,-0.1818162
9:30:16:9:22:668,66023,-0.2028075,-0.8891061,-0.3678365,-0.1818127
9:30:16:9:22:727,66031,-0.2028731,-0.8891874,-0.3676618,-0.1816947
9:30:16:9:22:796,66039,-0.2029886,-0.8892806,-0.3674057,-0.1816278
9:30:16:9:22:856,66046,-0.2028693,-0.8892928,-0.3674108,-0.1816913
9:30:16:9:22:915,66053,-0.2030547,-0.8894245,-0.3670486,-0.1815713
9:30:16:9:22:974,66061,-0.2031135,-0.889476,-0.3669226,-0.1815083
9:30:16:9:23:33,66068,-0.203053,-0.8895396,-0.3668016,-0.1815088
9:30:16:9:23:92,66075,-0.2031164,-0.8896109,-0.3666227,-0.1814499
9:30:16:9:23:152,66083,-0.2031798,-0.8896821,-0.3664438,-0.1813909
9:30:16:9:23:212,66090,-0.2032409,-0.8897434,-0.3662608,-0.181391
9:30:16:9:23:270,66097,-0.2031827,-0.8898168,-0.3661438,-0.1813324
9:30:16:9:23:330,66105,-0.2032392,-0.8898583,-0.3660137,-0.1813285
9:30:16:9:23:389,66112,-0.2033568,-0.8899608,-0.3657615,-0.1812024
9:30:16:9:23:448,66119,-0.2034855,-0.8900505,-0.3655292,-0.1810862
9:30:16:9:23:507,66126,-0.2034835,-0.8901029,-0.3654036,-0.1810844
9:30:16:9:23:577,66135,-0.203486,-0.890175,-0.365225,-0.1810867
9:30:16:9:23:636,66142,-0.2034795,-0.8902076,-0.3651524,-0.1810809
9:30:16:9:23:695,66149,-0.2034843,-0.8902896,-0.3649778,-0.1810241
9:30:16:9:23:755,66157,-0.2034823,-0.8903419,-0.3648522,-0.1810224
9:30:16:9:23:814,66164,-0.2034871,-0.8904238,-0.3646777,-0.1809656
9:30:16:9:23:873,66171,-0.2035348,-0.8904876,-0.3645317,-0.1808927
9:30:16:9:23:932,66179,-0.2036611,-0.8905671,-0.3642952,-0.1808354
9:30:16:9:23:992,66186,-0.2038461,-0.8906975,-0.3639324,-0.180715
9:30:16:9:24:51,66193,-0.2040941,-0.8908364,-0.363512,-0.1805964
9:30:16:9:24:110,66200,-0.203966,-0.8908712,-0.3635013,-0.1805911
9:30:16:9:24:170,66207,-0.203975,-0.8909107,-0.3633954,-0.1805991
9:30:16:9:24:229,66214,-0.2041554,-0.891021,-0.3630854,-0.1804746
9:30:16:9:24:288,66221,-0.2042164,-0.8910818,-0.3629022,-0.1804746
9:30:16:9:24:347,66229,-0.2043315,-0.8911733,-0.3626457,-0.1804074
9:30:16:9:24:417,66237,-0.2043947,-0.8912438,-0.3624664,-0.1803482
9:30:16:9:24:476,66244,-0.2043971,-0.8913155,-0.3622876,-0.1803504
9:30:16:9:24:535,66252,-0.2042735,-0.8913699,-0.3622239,-0.1803491
9:30:16:9:24:594,66259,-0.2043299,-0.8914108,-0.3620937,-0.180345
9:30:16:9:24:654,66266,-0.2043346,-0.8914922,-0.3619188,-0.1802881
9:30:16:9:24:713,66273,-0.2043393,-0.8915736,-0.361744,-0.1802312
9:30:16:9:24:772,66281,-0.2043372,-0.8916255,-0.3616183,-0.1802293
9:30:16:9:24:832,66288,-0.2044522,-0.8917167,-0.3613616,-0.1801621
9:30:16:9:24:891,66295,-0.2045153,-0.8917869,-0.3611822,-0.1801029
9:30:16:9:24:950,66303,-0.2046414,-0.8918655,-0.3609452,-0.1800454
9:30:16:9:25:10,66310,-0.2045156,-0.8919101,-0.3608776,-0.1801031
9:30:16:9:25:69,66317,-0.2046439,-0.8919985,-0.3606445,-0.1799866
9:30:16:9:25:128,66325,-0.2048241,-0.8921077,-0.3603341,-0.1798619
9:30:16:9:25:187,66332,-0.2048264,-0.892179,-0.3601551,-0.179864
9:30:16:9:25:257,66340,-0.2048199,-0.8922725,-0.3599606,-0.1797972
9:30:16:9:25:375,66352,-0.2048853,-0.8924136,-0.359602,-0.17974
9:30:16:9:25:434,66359,-0.2049483,-0.8924834,-0.3594224,-0.1796807
9:30:16:9:25:494,66366,-0.2048832,-0.8925265,-0.3593542,-0.1796771
9:30:16:9:25:553,66373,-0.2048877,-0.8926075,-0.3591791,-0.1796201
9:30:16:9:25:612,66380,-0.2049485,-0.8926673,-0.3589956,-0.1796198
9:30:16:9:25:672,66387,-0.2050048,-0.8927689,-0.3587432,-0.1795547
9:30:16:9:25:731,66395,-0.2050027,-0.8928204,-0.3586173,-0.1795528
9:30:16:9:25:790,66402,-0.2048857,-0.8928428,-0.3586263,-0.1795573
9:30:16:9:25:849,66408,-0.2049487,-0.8929124,-0.3584467,-0.179498
9:30:16:9:25:909,66415,-0.2050612,-0.8929929,-0.3581858,-0.1794896
9:30:16:9:25:969,66420,-0.2050028,-0.8930653,-0.3580683,-0.1794309
9:30:16:9:26:27,66427,-0.2048836,-0.8930779,-0.3580734,-0.1794944
9:30:16:9:26:97,66435,-0.2048881,-0.8931584,-0.3578981,-0.1794373
9:30:16:9:26:156,66443,-0.2050703,-0.8932764,-0.3575303,-0.1793755
9:30:16:9:26:215,66450,-0.2051872,-0.8933762,-0.3572772,-0.1792489
9:30:16:9:26:274,66457,-0.2052479,-0.8934357,-0.3570935,-0.1792486
9:30:16:9:26:334,66465,-0.2051872,-0.8934981,-0.356972,-0.1792489
9:30:16:9:26:393,66472,-0.2051917,-0.8935786,-0.3567967,-0.1791918
9:30:16:9:26:452,66479,-0.2052546,-0.8936479,-0.3566169,-0.1791324
9:30:16:9:26:512,66486,-0.2051894,-0.8936908,-0.3565486,-0.1791288
9:30:16:9:26:571,66494,-0.2052523,-0.89376,-0.3563688,-0.1790694
9:30:16:9:26:630,66501,-0.2051264,-0.8938044,-0.3563011,-0.1791271
9:30:16:9:26:689,66508,-0.2051331,-0.8938335,-0.3562517,-0.1790719
9:30:16:9:26:749,66516,-0.2052477,-0.8939231,-0.3559946,-0.1790043
9:30:16:9:26:808,66523,-0.205369,-0.8940419,-0.3556882,-0.1788816
9:30:16:9:26:867,66530,-0.2054363,-0.8941303,-0.3554549,-0.1788261
9:30:16:9:26:936,66536,-0.2053756,-0.8941925,-0.3553333,-0.1788263
9:30:16:9:26:996,66543,-0.2053733,-0.8942435,-0.3552073,-0.1788243
9:30:16:9:27:55,66550,-0.2054317,-0.894293,-0.3550807,-0.178761
9:30:16:9:27:114,66557,-0.2054945,-0.894362,-0.3549007,-0.1787015
9:30:16:9:27:174,66565,-0.2055551,-0.894421,-0.3547168,-0.1787011
9:30:16:9:27:233,66572,-0.2055528,-0.8944719,-0.3545907,-0.1786991
9:30:16:9:27:292,66579,-0.2055571,-0.894552,-0.3544152,-0.1786419
9:30:16:9:27:351,66584,-0.2057997,-0.894667,-0.3540462,-0.1785184
9:30:16:9:27:411,66591,-0.2057322,-0.8947,-0.3539741,-0.1785738
9:30:16:9:27:470,66598,-0.2056197,-0.8947418,-0.3539296,-0.1785822
9:30:16:9:27:529,66606,-0.2055545,-0.8947845,-0.3538613,-0.1785785
9:30:16:9:27:589,66613,-0.2056172,-0.8948531,-0.3536812,-0.178519
9:30:16:9:27:648,66620,-0.205799,-0.8949693,-0.3533127,-0.1784568
9:30:16:9:27:707,66627,-0.2059269,-0.8950556,-0.3530785,-0.1783397
9:30:16:9:27:776,66636,-0.2058661,-0.8951176,-0.3529568,-0.1783399
9:30:16:9:27:836,66643,-0.2059804,-0.8952062,-0.3526995,-0.1782722
9:30:16:9:27:895,66650,-0.2062901,-0.8953477,-0.3522189,-0.178154
9:30:16:9:27:954,66658,-0.2062899,-0.8954079,-0.3520965,-0.1780929
9:30:16:9:28:14,66663,-0.2062246,-0.8954506,-0.3520283,-0.1780892
9:30:16:9:28:73,66670,-0.2062266,-0.8955204,-0.3518486,-0.1780909
9:30:16:9:28:132,66678,-0.2062849,-0.8955693,-0.3517218,-0.1780275
9:30:16:9:28:192,66685,-0.206224,-0.8956311,-0.3516001,-0.1780277
9:30:16:9:28:251,66692,-0.2062867,-0.8956993,-0.3514198,-0.1779681
9:30:16:9:28:310,66698,-0.2062843,-0.8957497,-0.3512936,-0.177966
9:30:16:9:28:369,66706,-0.2061674,-0.8957724,-0.3513024,-0.1779705
9:30:16:9:28:429,66713,-0.2061606,-0.8958036,-0.3512297,-0.1779645
9:30:16:9:28:488,66720,-0.2060997,-0.8958653,-0.3511079,-0.1779647
9:30:16:9:28:547,66728,-0.2062274,-0.895951,-0.3508735,-0.1778475
9:30:16:9:28:617,66735,-0.2062878,-0.8960094,-0.3506893,-0.177847
9:30:16:9:28:676,66742,-0.2062876,-0.8960695,-0.3505669,-0.1777857
9:30:16:9:28:735,66750,-0.2065341,-0.8962019,-0.3501437,-0.1776657
9:30:16:9:28:794,66757,-0.2067134,-0.8963072,-0.349832,-0.1775403
9:30:16:9:28:854,66764,-0.2068969,-0.8964314,-0.3494667,-0.1774187
9:30:16:9:28:913,66771,-0.2068991,-0.8964409,-0.3494093,-0.1774816
9:30:16:9:28:972,66778,-0.2069614,-0.8965684,-0.3491063,-0.1773606
9:30:16:9:29:32,66783,-0.207024,-0.8966361,-0.3489258,-0.1773009
9:30:16:9:29:91,66790,-0.2070796,-0.8967347,-0.3486725,-0.1772353
9:30:16:9:29:150,66798,-0.2070187,-0.8967962,-0.3485506,-0.1772353
9:30:16:9:29:210,66805,-0.2072672,-0.8969373,-0.3481308,-0.177056
9:30:16:9:29:269,66812,-0.2073812,-0.8970243,-0.3478731,-0.1769881
9:30:16:9:29:328,66820,-0.2074481,-0.8971108,-0.3476388,-0.176932
9:30:16:9:29:457,66833,-0.207324,-0.897224,-0.3474523,-0.1768693
9:30:16:9:29:516,66840,-0.2073281,-0.8973026,-0.347276,-0.1768117
9:30:16:9:29:575,66847,-0.2073883,-0.8973602,-0.3470916,-0.176811
9:30:16:9:29:635,66854,-0.2074529,-0.8974367,-0.3468534,-0.1768141
9:30:16:9:29:694,66861,-0.2074456,-0.8975272,-0.3466581,-0.1767468
9:30:16:9:29:753,66869,-0.2075124,-0.8976133,-0.3464237,-0.1766907
9:30:16:9:29:813,66876,-0.2075679,-0.8977112,-0.3461702,-0.1766249
9:30:16:9:29:872,66883,-0.2076883,-0.8978262,-0.3458624,-0.1765015
9:30:16:9:29:931,66891,-0.2078807,-0.8979273,-0.3455116,-0.1764483
9:30:16:9:29:990,66898,-0.2078152,-0.8979694,-0.3454432,-0.1764446
9:30:16:9:30:50,66905,-0.2080612,-0.8980992,-0.345019,-0.1763241
9:30:16:9:30:109,66911,-0.2080537,-0.8981892,-0.3448236,-0.1762567
9:30:16:9:30:168,66919,-0.2081248,-0.8982937,-0.3445351,-0.1762042
9:30:16:9:30:227,66925,-0.2082385,-0.8983797,-0.3442771,-0.1761361
9:30:16:9:30:297,66933,-0.2084303,-0.8985391,-0.3438032,-0.1760214
9:30:16:9:30:356,66941,-0.2084206,-0.8986192,-0.3436041,-0.1760132
9:30:16:9:30:415,66948,-0.2084829,-0.8986857,-0.343423,-0.1759532
9:30:16:9:30:534,66961,-0.208607,-0.8988776,-0.3429382,-0.1757718
9:30:16:9:30:593,66967,-0.2086665,-0.8989932,-0.3426305,-0.1757095
9:30:16:9:30:652,66974,-0.2086709,-0.899012,-0.3425767,-0.1757132
9:30:16:9:30:712,66981,-0.2086049,-0.8991129,-0.3423855,-0.175648
9:30:16:9:30:771,66989,-0.2086022,-0.8991621,-0.342259,-0.1756457
9:30:16:9:30:830,66996,-0.2085525,-0.8992111,-0.3421555,-0.1756553
9:30:16:9:30:890,67003,-0.208487,-0.899253,-0.3420872,-0.1756516
9:30:16:9:30:949,67011,-0.2084259,-0.8993137,-0.341965,-0.1756515
9:30:16:9:31:8,67018,-0.2082955,-0.8993386,-0.3419513,-0.1757055
9:30:16:9:31:67,67025,-0.2082994,-0.8994162,-0.3417745,-0.1756477
9:30:16:9:31:127,67033,-0.2081847,-0.8994482,-0.3417256,-0.175715
9:30:16:9:31:196,67039,-0.2082426,-0.8994955,-0.3415983,-0.1756512
9:30:16:9:31:255,67046,-0.2081187,-0.8995488,-0.3415344,-0.1756497
9:30:16:9:31:315,67053,-0.2081743,-0.8995866,-0.3414035,-0.1756452
9:30:16:9:31:374,67061,-0.208422,-0.8997241,-0.3409821,-0.1754651
9:30:16:9:31:433,67068,-0.2084307,-0.8997615,-0.3408742,-0.1754724
9:30:16:9:31:492,67075,-0.2084208,-0.8998409,-0.340675,-0.1754641
9:30:16:9:31:552,67083,-0.2084252,-0.8998597,-0.3406211,-0.1754677
9:30:16:9:31:611,67090,-0.2084224,-0.8999087,-0.3404944,-0.1754654
9:30:16:9:31:670,67097,-0.2084911,-0.9000028,-0.3402628,-0.1753498
9:30:16:9:31:729,67105,-0.2086094,-0.9000476,-0.3400736,-0.1753466
9:30:16:9:31:789,67112,-0.2087228,-0.9001322,-0.3398153,-0.1752783
9:30:16:9:31:848,67119,-0.2087265,-0.9002093,-0.3396383,-0.1752204
9:30:16:9:31:917,67128,-0.2086118,-0.9002413,-0.3395893,-0.1752877
9:30:16:9:31:976,67134,-0.208795,-0.9003028,-0.3393454,-0.1752267
9:30:16:9:32:36,67141,-0.2088522,-0.9004082,-0.339095,-0.1751014
9:30:16:9:32:95,67148,-0.208977,-0.9004809,-0.3388552,-0.1750426
9:30:16:9:32:154,67156,-0.2090946,-0.9005837,-0.3385428,-0.1749779
9:30:16:9:32:214,67163,-0.2092216,-0.9006658,-0.3383066,-0.1748599
9:30:16:9:32:273,67170,-0.2092814,-0.9007216,-0.3381215,-0.1748589
9:30:16:9:32:332,67178,-0.2092201,-0.9007818,-0.3379992,-0.1748587
9:30:16:9:32:391,67185,-0.2091546,-0.9008234,-0.3379308,-0.1748549
9:30:16:9:32:451,67192,-0.2090422,-0.900865,-0.3378854,-0.174863
9:30:16:9:32:510,67199,-0.209102,-0.9009207,-0.3377003,-0.174862
9:30:16:9:32:570,67207,-0.2092801,-0.9010212,-0.3373871,-0.1747357
9:30:16:9:32:629,67214,-0.2092211,-0.9010909,-0.3372683,-0.1746764
9:30:16:9:32:688,67221,-0.2093991,-0.9011912,-0.3369549,-0.1745501
9:30:16:9:32:747,67229,-0.2095907,-0.9012889,-0.3366024,-0.1744962
9:30:16:9:32:816,67237,-0.2095828,-0.9013768,-0.3364066,-0.1744285
9:30:16:9:32:876,67244,-0.2097723,-0.9014654,-0.3361117,-0.1743118
9:30:16:9:32:994,67257,-0.2100769,-0.9016459,-0.3355004,-0.1741892
9:30:16:9:33:54,67264,-0.2100689,-0.9017337,-0.3353046,-0.1741216
9:30:16:9:33:114,67271,-0.2099522,-0.9017568,-0.3353132,-0.174126
9:30:16:9:33:172,67279,-0.2100652,-0.9018399,-0.3350545,-0.1740575
9:30:16:9:33:232,67286,-0.2100687,-0.9019161,-0.3348771,-0.1739994
9:30:16:9:33:291,67293,-0.21007,-0.9019828,-0.3346961,-0.1740005
9:30:16:9:33:350,67301,-0.2099576,-0.9020244,-0.3346505,-0.1740085
9:30:16:9:33:409,67308,-0.2099474,-0.9021024,-0.334451,-0.174
9:30:16:9:33:469,67315,-0.209889,-0.9021139,-0.3344553,-0.1740022
9:30:16:9:33:528,67323,-0.2098234,-0.9021552,-0.334387,-0.1739984
9:30:16:9:33:587,67330,-0.2098247,-0.9022219,-0.334206,-0.1739995
9:30:16:9:33:657,67338,-0.2098865,-0.9022863,-0.3340242,-0.1739391
9:30:16:9:33:716,67345,-0.2098252,-0.9023461,-0.3339016,-0.1739389
9:30:16:9:33:775,67353,-0.2097646,-0.902348,-0.3339023,-0.1740003
9:30:16:9:33:834,67360,-0.2098265,-0.9024126,-0.3337205,-0.1739399
9:30:16:9:33:894,67367,-0.2097098,-0.9024356,-0.3337291,-0.1739444
9:30:16:9:34:12,67380,-0.2096411,-0.9025249,-0.3335339,-0.1739381
9:30:16:9:34:72,67387,-0.209893,-0.9026194,-0.33318,-0.1738224
9:30:16:9:34:131,67395,-0.2100081,-0.9027114,-0.3329248,-0.1736946
9:30:16:9:34:190,67402,-0.2102557,-0.9027871,-0.3326251,-0.1735754
9:30:16:9:34:249,67409,-0.2101921,-0.9028371,-0.3324989,-0.1736343
9:30:16:9:34:309,67416,-0.2101955,-0.902913,-0.3323213,-0.1735761
9:30:16:9:34:368,67424,-0.2100672,-0.9029473,-0.3323115,-0.1735709
9:30:16:9:34:427,67431,-0.2100758,-0.902984,-0.3322029,-0.173578
9:30:16:9:34:497,67439,-0.2100676,-0.903071,-0.3320069,-0.1735102
9:30:16:9:34:556,67447,-0.2101271,-0.9031256,-0.3318214,-0.173509
9:30:16:9:34:615,67454,-0.2101305,-0.9032012,-0.3316437,-0.1734508
9:30:16:9:34:674,67459,-0.2100139,-0.9032244,-0.3316522,-0.1734552
9:30:16:9:34:734,67467,-0.2100108,-0.9032722,-0.3315253,-0.1734527
9:30:16:9:34:793,67474,-0.210015,-0.9032905,-0.331471,-0.1734562
9:30:16:9:34:852,67481,-0.210012,-0.9033383,-0.3313441,-0.1734536
9:30:16:9:34:912,67488,-0.2101362,-0.9034089,-0.3311034,-0.1733945
9:30:16:9:34:971,67494,-0.2100748,-0.9034682,-0.3309807,-0.1733941
9:30:16:9:35:89,67506,-0.2100731,-0.9035828,-0.3307339,-0.1732706
9:30:16:9:35:149,67514,-0.2101973,-0.9036533,-0.3304932,-0.1732114
9:30:16:9:35:208,67521,-0.2103122,-0.9037444,-0.3302378,-0.1730834
9:30:16:9:35:277,67529,-0.2103823,-0.9038445,-0.3299469,-0.1730299
9:30:16:9:35:396,67542,-0.2105034,-0.9039624,-0.3295791,-0.172968
9:30:16:9:35:455,67549,-0.2105651,-0.904026,-0.329397,-0.1729075
9:30:16:9:35:514,67556,-0.2104346,-0.9040508,-0.3293838,-0.1729616
9:30:16:9:35:574,67564,-0.210441,-0.9040785,-0.3293329,-0.1729059
9:30:16:9:35:633,67571,-0.2106204,-0.9041845,-0.3289608,-0.1728418
9:30:16:9:35:692,67578,-0.2107467,-0.904264,-0.3287234,-0.1727232
9:30:16:9:35:752,67586,-0.2108083,-0.9043275,-0.3285412,-0.1726626
9:30:16:9:35:811,67593,-0.2108625,-0.90442,-0.3282863,-0.172596
9:30:16:9:35:871,67600,-0.2109908,-0.904508,-0.327991,-0.1725401
9:30:16:9:35:929,67608,-0.211168,-0.9046047,-0.3276766,-0.1724132
9:30:16:9:35:989,67615,-0.2111712,-0.9046796,-0.3274985,-0.1723548
